postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_rz_kpi,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_rz_kpi
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_bkgj_flhz_m,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_bkgj_flhz_m
postgresql,Reader,ZJJC,dm_zj_top.dmf_fin_rz_compid_kpi_d,Writer,odps_first,ads_fin_app_rz_compid_kpi_d
postgresql,Reader,ZJJC,dm_zj_top.dmf_zj_jsc_pchz_d2,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_zj_jsc_pchz_d2
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_rz_cost,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_rz_cost
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_pchz_ywfl,Writer,odps_first,ads_fin_app_zj_pchz_ywfl
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_zj_3d_rule,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_fin_zj_3d_rule
postgresql,Reader,ZJJC,public.t_role,Writer,odps_first,dwd_zjjk_matcloud_public_t_role
postgresql,Reader,ZJJC,dm_zj_top.dim_app_zj_risk_kpi,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_app_zj_risk_kpi
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_rz_rzjg,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_rz_rzjg
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_app_ln_organ_alltree,Writer,odps_first,dim_fin_app_ln_organ_alltree
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_app_sys_ln_organ,Writer,odps_first,dim_fin_app_sys_ln_organ
postgresql,Reader,ZJJC,dm_zj_top.dmf_fin_pj_paybill_mx_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_fin_pj_paybill_mx_d
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_acc_comp,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_acc_comp
